id,question
852,"Mỗi chiếc bánh trung thu dày 2 cm. An xếp 5 chiếc bánh vào hộp quà thì vừa đầy hộp. Chiều cao của chiếc hộp là?
A. 12 cm
B. 7 cm
C. 15 cm
D. 1 dm"
853,"Mỗi gói mì chính cân nặng 80g, mỗi quả trứng cân nặng 30g. Hỏi 3 gói mì chính và 1 quả trứng cân nặng bao nhiêu gam?
A. 207g
B. 217g
C. 270g
D. 243g"
854,"Mỗi ngày mẹ cho Mai 20 000 đồng tiền ăn sáng. Mai dùng 15 000 đồng để mua đồ ăn sáng, số tiền còn lại Mai cho vào hũ tiết kiệm. Vậy sau 1 tuần Mai sẽ tiết kiệm được số tiền là?
A.35 000 đồng
B.70 000 đồng
C.40 000 đồng
D. 25 000 đồng"
855,"Mỗi ngày, chị Phương đều chạy bộ quanh công viên với quãng đường là 2 km. Trong một tuần lễ, chị Phương chạy được quãng đường là?
A. 9 km
B. 14 km
C. 12 km
D. 20 km"
856,"Một bài trắc nghiệm khách quan có 10 câu hỏi. Mỗi câu có 4 phương án trả lời. Có bao nhiêu phương án trả lời?
A. 40
B. 10^4
C. 4^10
D. 4"
857,"Một bàn ăn hình vuông có chu vi là 15 dm 2 cm. Cạnh của bàn ăn đó dài là?
A. 3 cm
B. 3 dm
C. 38 dm
D. 38 cm"
858,"Một bể cá có dạng hình hộp chữ nhật có các kích thước lần lượt là 55cm, 40cm và 24cm. Bể cá đó chứa được số lít nước là?
A. 13200 lít
B. 1320 lít
C. 13,2 lít
D. 132 lít"
859,"Một bể cá dạng hình hộp chữ nhật có chiều dài 8dm, chiều rộng 75cm và chiều cao 40cm. Diện tích xung quanh của bể cá là?
A. 33,6dm2
B. 66dm2
C. 67,2dm2
D. 124dm2"
86,"“Lớp 2A trồng được 5 hàng cây. Mỗi hàng có 7 cây. Hỏi lớp 2A trồng được bao nhiêu cây?”. Phép tính đúng với bài toán là?
A. 7 ${\times}$ 5 = 35
B. $7 + 5 = 12$
C. 5 ${\times}$ 7 = 35
D. 7 – 5 = 2"
860,"Một bể nước có thể tích 2,5m3. Vậy trong bể có số lít nước là?
A. 25 lít
B. 250 lít
C. 2500 lít
D. 250000 lít"
861,"Một bồn hoa hình vuông có độ dài mỗi cạnh bằng 1274cm. Chu vi của bồn hoa đó là?
A. 5196cm
B. 5206cm
C. 5296cm
D. 5096cm"
862,"Một bức tranh hình chữ nhật có chiều rộng bằng 40 cm, chiều dài hơn chiều rộng 20 cm. Chu vi của khung bức tranh đó là?
A. 60 cm
B. 12 dm
C. 2 m
D. 80 cm"
863,"Một ca nô có vận tốc xuôi dòng là 10km/giờ, vận tốc ngược dòng là 8km/giờ. Tìm vận tốc thực của ca nô?
A. 10km/giờ
B. 18km/giờ
C. 9km/giờ
D. 2km/giờ"
864,"Một ca nô có vận tốc xuôi dòng là 12km/giờ, vận tốc ngược dòng là 6km/giờ. Tìm vận tốc của dòng nước.
A. 4km/giờ
B. 1km/giờ
C. 2km/giờ
D. 3km/giờ"
865,"Một cái bánh pizza có giá 64 nghìn đồng. \frac{1}{8} cái bánh có giá bao nhiêu nghìn đồng?
A. 7 nghìn đồng
B. 9 nghìn đồng
C. 8 nghìn đồng
D. 10 nghìn đồng"
866,"Một chiếc ca nô xuôi dòng từ A đến B với vận tốc 25 km/giờ. Nếu vận tốc dòng nước là 2,5 km/giờ thì vận tốc của ca nô khi ngược dòng là?
A. 22,5 km/giờ
B. 22 km/giờ
C. 20 km/giờ
D. 27,5 km/giờ"
867,"Một chiếc máy khâu được phát minh vào năm 1890. Hỏi chiếc máy khâu đó được phát minh vào thế kỉ nào?
A. Thế kỉ XVIII
B.Thế kì XX
C. Thế kỉ XIX
D.Thế kỉ XXI"
868,"Một chiếc tàu ngược dòng với vận tốc 15km/giờ. Biết vận tốc của dòng nước là 3km/ giờ. Tính vận tốc xuôi dòng của chiếc tàu?
A. 21km/giờ
B. 20km/giờ
C. 18km/giờ
D. 12km/giờ"
869,"Một chiếc tàu xuôi dòng từ A đến B với vận tốc 12km/giờ, sau đó lại ngược dòng từ B về A với vận tốc 8km/giờ. Tính thời gian chiều tàu xuôi dòng từ A đến B rồi từ B về A biết độ dài AB là 24km.
A. 5 giờ
B. 4 giờ
C. 3 giờ
D. 6 giờ"
87,"“m3 = ……..m3”. Số thập phân thích hợp điền vào chỗ chấm là?
A. 1,4
B. 0,25
C. 2,5
D. 0,14"
870,"Một chú chuột túi khi mới sinh ra chỉ nặng 1 g nhưng khi trưởng thành nặng đến 90 kg. Vậy chuột túi trưởng thành nặng gấp chuột túi lúc mới sinh số lần là?
A. 90 lần
B. 900 lần
C. 9 000 lần
D. 90 000 lần"
871,"Một cốc trà sữa cỡ lớn có giá là 20 000 đồng, một cốc trà sữa cỡ nhỏ có giá là 14 500 đồng. An mua 1 cốc cỡ to và 2 cốc cỡ nhỏ. Vậy số tiền An cần trả là?
A. 34 500 đồng
B. 49 000 đồng
C. 48 000 đồng
D. 35 000 đồng"
872,"Một con thỏ có thể chạy với vận tốc 5,5m/giây. Một con ngựa có thể chạy với vận tốc 25,2km/giờ. Hỏi trong 1 phút, con nào di chuyển được quãng đường dài hơn và dài hơn bao nhiêu mét?
A. Con thỏ; 9m
B. Con ngựa; 9m
C. Con ngựa; 90m
D. Con thỏ; 90m"
873,"Một công ty, tuần một sản xuất được 3692 sản phẩm. Tuần hai, họ chỉ sản xuất được 2978 sản phẩm. Cả hai tuần, công ty đó sản xuất được số sản phẩm là?
A. 6570 sản phẩm
B. 6660 sản phẩm
C. 6670 sản phẩm
D. 6560 sản phẩm"
874,"Một cửa hàng bán gạo. Buổi sáng bán được $\frac{1}{2}$ số gạo, buổi chiều bán được $\frac{1}{3}$ số gạo. Cửa hàng còn lại số phần gạo là?
A. $\frac{2}{3}$
B. $\frac{3}{4}$
C. $\frac{2}{5}$
D. $\frac{1}{6}$"
875,"Một cửa hàng bỏ ra 15 000 000 đồng tiền vốn để kinh doanh. Biết cửa hàng đó đã thu được tiền lãi bằng 20% tiền vốn. Vậy số tiền lãi là?
A. 300 000 đồng
B. 3 000 000 đồng
C. 5 000 000 đồng
D. 7 000 000 đồng"
876,"Một cửa hàng có 10 hộp táo. Mỗi thùng táo gồm 8 quả táo. Cửa hàng đã bán đi 25 quả táo. Số quả táo cửa hàng còn lại là?
A. 55 quả táo
B. 50 quả táo
C. 45 quả táo
D. 40 quả táo"
877,"Một cửa hàng có 12 cuộn dây điện, mỗi cuộn dài 150m. Cửa hàng đã bán được số dây điện. Hỏi cửa hàng còn lại bao nhiêu mét dây điện?
A. 1250m
B. 1200m
C. 600m
D. 1300m"
878,"Một cửa hàng có 2 150 l dầu. Sau khi nhập thêm thì lượng dầu trong cửa hàng được gấp lên 4 lần. Vậy lượng dầu cửa hàng đã nhập về là?
A. 6 250 l
B. 6 450 l
C. 6 350 l
D. 6 550 l"
879,"Một cửa hàng có 360 kg gạo. Có $\frac{1}{4}$ số gạo đó là gạo tẻ. Cửa hàng đó có số gạo tẻ là?
A. 90 kg
B. 360 kg
C. 1 440 kg
D. 1 442 kg"
88,"“Mẹ đi chợ mua 6 chai nước mắm. Mỗi chai đựng 2 l nước mắm. Hỏi mẹ đã mua bao nhiêu lít nước mắm?”. Phép tính đúng với bài toán là?
A. 2 ${\times}$ 6 = 12
B. $6 + 2 = 8$
C. 6 ${\times}$ 2 = 12
D. 6 – 2 = 4"
880,"Một cửa hàng có 420 kg gạo. Cửa hàng đã bán đi 100 kg. Số gạo cửa hàng còn lại là?
A. 230
B. 230 kg
C. 320
D. 320kg"
881,"Một cửa hàng có 5 hộp bi, mỗi hộp có 416 viên bi. Nếu họ chia đều số bi trong các hộp đó vào 4 túi thì mỗi túi có chứa số viên bi là?
A. 2080 viên bi
B. 520 viên bi
C. 500 viên bi
D. 2000 viên bi"
882,"Một cửa hàng có 5 thùng bánh, mỗi thùng có 2 hộp bánh, mỗi hộp bánh có 24 gói bánh. Nếu họ chia đều số bánh đó cho 8 nhà hàng thì mỗi nhà hàng có số gói bánh là?
A. 31 gói bánh
B. 32 gói bánh
C. 30 gói bánh
D. 34 gói bánh"
883,"Một cửa hàng có 50 bao gạo, mỗi bao nặng 15kg. Cửa hàng đã bán được 1/5 số gạo đó. Số gạo cửa hàng còn lại là?
A. 3000kg
B. 600kg
C. 750kg
D. 150kg"
884,"Một cửa hàng có 85 000 kg gạo, lần đầu bán được 23 000 kg gạo, lần sau bán được 29 000 kg gạo. Hỏi cửa hàng còn bao nhiêu ki-lô-gam gạo?
A. 26 000 kg
B. 33 000 kg
C. 31 000 kg
D. 52 000 kg"
885,"Một cửa hàng điện máy có 16 chiếc ti vi. Cửa hàng đã bán đi 3 chiếc. Cửa hàng còn lại số chiếc ti vi là?
A. 19 chiếc ti vi
B. 13 chiếc ti vi
C. 15 chiếc ti vi
D. 14 chiếc ti vi"
886,"Một cửa hàng ngày đầu tiên bán được 324 gói bánh, ngày thứ hai bán được 319 gói bánh. Hỏi sau hai ngày cửa hàng bán được bao nhiêu gói bánh?
A. 643 gói bánh
B. 627 gói bánh
C. 663 gói bánh
D. 653 gói bánh"
887,"Một cửa hàng ngày thứ nhất bán được 27,46 mét vải. Ngày thứ hai bán được nhiều hơn ngày thứ nhất 36,25 mét vải. Trong ngày thứ hai, cửa hàng đã bán được số mét vải là?
A. 65,46 mét vải
B. 64,24 mét vải
C. 66,17 mét vải
D. 63,71 mét vải"
888,"Một cửa hàng ngày thứ nhất bán được 310 kg gạo, ngày thứ hai bán được số gạo ít hơn ngày thứ nhất 120 kg. Số gạo bán ngày thứ hai là?
A. 190 kg gạo
B. 180 kg gạo
C. 290 kg gạo
D. 209 kg gạo"
889,"Một cửa hàng nhận về 6 tấm vải, mỗi tấm dài 45m. Ngày đầu cửa hàng bán được 135m. Hỏi số vải còn lại bao nhiêu mét?
A. 165m
B. 145m
C. 155m
D. 135m"
89,"“Mẹ mua 5 hộp bánh. Mỗi hộp bánh có 8 cái bánh. Hỏi mẹ đã mua bao nhiêu cái bánh?”. Phép tính đúng với bài toán là?
A. 8 ${\times}$ 5 = 40
B. $5 + 8 = 13$
C. 5 ${\times}$ 8 = 40
D. 8 – 5 = 3"
890,"Một cửa hàng tạp hoá nhập về hai loại nước mắm, chai nhỏ chứa 0,45 lít, chai to chứa 0,75 lít. Cửa hàng nhập về 20 chai nhỏ và 15 chai to. Cửa hàng đã nhập về số lít nước mắm là?
A. 20,25 lít
B. 19,75 lít
C. 21,75 lít
D. 22,15 lít"
891,"Một cửa hàng trong một tháng đã bán hết 17400 bút bi. Hỏi trong tháng đó cửa hàng đã bán được bao nhiêu tá bút bi? (mỗi tá gồm 12 cái)
A. 1350 tá
B. 1400 tá
C. 1450 tá
D. 1440 tá"
892,"Một cửa hàng tuần thứ nhất bán được 62941 ki lô gam gạo. Tuần thứ hai họ bán được ít hơn tuần thứ nhất 20142 ki lô gam gạo. Số ki lô gam gạo cửa hàng đã bán được trong tuần thứ hai là?
A. 42395kg
B. 42957kg
C. 42799kg
D. 48294kg"
893,"Một cửa hàng xăng dầu, buổi sáng họ bán được 3589 lít xăng. Buổi chiều họ bán được nhiều hơn buổi sáng 156 lít. Cả hai buổi, cửa hàng đó bán được số lít xăng là?
A. 3745 lít xăng
B. 7334 lít xăng
C. 7490 lít xăng
D. 7022 lít xăng"
894,"Một đoàn tàu chở hàng gồm 9 toa, mỗi toa tàu chở 10 720 kg hàng hóa. Vậy khối lượng hàng hóa đoàn tàu đó chở là?
A. 96 380 kg
B. 96 480 kg
C. 90 820 kg
D. 19 720 kg"
895,"Một đội công nhân chuyển gạo vào 2 kho với thời gian chuyển vào kho thứ nhất là 5 giờ 15 phút. Thời gian chuyển gạo vào kho thứ hai nhanh gấp 3 lần so với kho thứ nhất. Hỏi đội công nhân chuyển gạo vào kho thứ hai mất bao lâu?
A. 1 giờ 45 phút
B. 2 giờ 5 phút
C. 2 giờ 6 phút
D. 2 giờ 10 phút"
896,"Một đội công nhân chuyển gạo vào 3 kho. Thời gian chuyển gạo vào kho thứ nhất là 1 giờ 20 phút. Biết thời gian chuyển gạo vào kho thứ hai gấp 3 lần thời gian chuyển gạo vào kho thứ nhất. Thời gian chuyển gạo vào kho thứ ba gấp 2 lần thời gian chuyển gạo vào kho thứ hai. Tính tổng thời gian chuyển gạo vào 3 kho.
A. 13 giờ 20 phút
B. 13 giờ 40 phút
C. 14 giờ 20 phút
D. 14 giờ 10 phút"
897,"Một đội công nhân sửa xong một con đường trong ba ngày, trung bình mỗi ngày sửa được 525m. Ngày thứ nhất đội sửa được 372m đường, ngày thứ hai sửa được gấp 2 lần ngày thứ nhất. Hỏi ngày thứ ba đội đó sửa được bao nhiêu ki-lô-mét đường?
A. 459m
B. 460m
C. 469m
D. 470m"
898,"Một đội văn nghệ có 50 học sinh, trong đó có 15 học sinh nam. Tỉ số phần trăm của số học sinh nam so với số học sinh đội văn nghệ là?
A. 80%
B. 30%
C. 33,3%
D. 125%"
899,"Một đội xe gồm 1 xe đi đầu chở 2 500 kg vải thiều và 6 xe đi sau mỗi xe chở 1 500 kg vải thiều. Vậy khối lượng vải thiều đội xe đó chở là?
A. 9 000 kg
B. 4 000 kg
C. 10 000 kg
D. 11 500kg"
9,"66m2 66cm2 = … cm2
 Số thích hợp để viết vào chỗ chấm là?
A. 6666
B. 666 600
C. 660 660
D. 660 066"
900,"Một đu quay quay 5 vòng hết 6 phút 20 giây. Vậy đu quay đó quay 8 vòng hết bao nhiêu lâu?
A. 2 giờ 4 phút
B. 2 giờ 5 phút
C. 2 giờ 6 phút
D. 2 giờ 8 phút"
901,"Một hình bình hành có diện tích 192 cm2, chiều cao bằng 12 cm. Độ dài đáy tương ứng của hình bình hành là?
A. 32 cm
B. 16 cm
C. 8 cm
D. 64 cm"
902,"Một hình bình hành có độ dày đáy bằng $\frac{3}{2}$ dm và chiều cao bằng $\frac{1}{2}$ độ dài đáy. Diện tích của hình bình hành là?
A. $\frac{9}{4}$ dm2
B. $\frac{9}{16}$ dm2
C. $\frac{9}{8}$ dm2
D. $\frac{3}{4}$ dm2"
903,"Một hình chữ nhật có chiều dài 24cm và diện tích bằng 386cm2. Chiều rộng của hình chữ nhật là?
A. 16cm
B. 14cm
C.12cm
D. 10cm"
904,"Một hình chữ nhật có chiều dài 25cm, chiều rộng 4cm. Chu vi hình chữ nhật là?
A. 58 cm
B. 29 cm
C. 100 cm"
905,"Một hình chữ nhật có chiều dài 2dm, chiều rộng 10cm. Diện tích hình chữ nhật là?
A. 24 cm2
B. 20 cm2
C. 200 cm2"
906,"Một hình chữ nhật có chiều dài bằng 10 cm, chu vi bằng 30 cm. Diện tích của hình chữ nhật đó là?
A. 50 cm2
B. 45 cm2
C. 40 cm2
D. 35 cm2"
907,"Một hình chữ nhật có chiều dài là 8dm, chiều rộng là 4cm. Diện tích của hình chữ nhật đó là?
A. 32 cm
B. 32 cm 2
C. 320 cm
D. 320 cm 2"
908,"Một hình chữ nhật có chiều rộng 12cm và diện tích bằng 96cm2. Chiều dài của hình chữ nhật là?
A.10cm
B. 8cm
C. 12cm
D. 14cm"
909,"Một hình chữ nhật có chiều rộng 16,34 m, chiều dài hơn chiều rộng 8,32 m. Chu vi của hình chữ nhật là?
A. 24,66 m
B. 41 m
C. 20,5 m
D. 82 m"
91,"“Thể tích của hình lập phương có cạnh 1,2dm bằng …......dm3. ” Số cần điền vào chỗ chấm là?
A. 1,44
B. 1,728
C. 8,64
D. 5,76"
910,"Một hình chữ nhật có chiều rộng bằng 5 cm, chiều dài gấp 3 lần chiều rộng. Diện tích của hình chữ nhật đó là?
A. 15 cm2
B. 75 cm2
C. 50 cm2
D. 45 cm2"
911,"Một hình chữ nhật có chiều rộng bằng 8 cm, chu vi bằng 40 cm. Diện tích của hình chữ nhật đó là?
A. 96 cm2
B. 80 cm2
C. 72 cm2
D. 64 cm2"
912,"Một hình chữ nhật có chu vi 48 cm. Chiều dài hơn chiều rộng 4 cm. Diện tích của hình chữ nhật đó là?
A. 160 cm2
B. 120 cm2
C. 280 cm2
D. 140 cm2"
913,"Một hình chữ nhật có diện bằng 48 cm2 chiều dài bằng 8 cm. Vậy chu vi của hình chữ nhật đó là?
A. 56 cm
B. 28 cm
C. 14 cm
D. 40 cm"
914,"Một hình chữ nhật có nửa chu vi bằng 18cm. Chiều dài bằng $\frac{5}{4}$ chiều rộng. Diện tích của hình chữ nhật đó là?
A. 20 cm2
B. 40 cm2
C. 60 cm2
D. 80 cm2"
915,"Một hình hộp chữ nhật có chiều dài 5dm, chiều rộng là 3,5dm và chiều cao là 2dm. Diện tích xung quanh của hình hộp chữ nhật đó là?
A. 13,5dm2
B. 17dm2
C. 35dm2
D. 34dm2"
916,"Một hình hộp chữ nhật có thể tích là 270 cm3; chiều dài 6 cm; chiều cao 9 cm. Chiều rộng của hình hộp chữ nhật đó là?
A. 5 cm
B. 9 cm
C. 15 cm
D. 30 cm"
917,"Một hình hộp chữ nhật có thể tích là 400cm3, chiều dài 10cm, chiều rộng 8cm. Chiều cao của hình hộp chữ nhật là?
A. 8cm
B. 7cm
C. 6cm
D. 5cm"
918,"Một hình lập phương có cạnh 2cm. Nếu gấp cạnh của hình lập phương lên 3 lần thì diện tích xung quanh và diện tích toàn phần tăng số lần lần lượt là?
A. 3 lần, 3 lần
B.6 lần, 9 lần
C. 4 lần, 6 lần
D. 9 lần, 9 lần"
919,"Một hình lập phương có chu vi đáy là 28dm. Diện tích toàn phần của hình lập phương đó là?
A.196dm2
B.294dm2
C.3136dm2
D.4704dm2"
92,"“Thể tích hình lập phương có cạnh 5cm bằng …..cm3.” Số thích hợp điền vào chỗ chấm là?
A. 150
B. 30
C. 100
D. 125"
920,"Một hình tam giác có cạnh đáy bằng 80cm, chiều cao bằng 60% cạnh đáy. Diện tích của tam giác đó bằng?
A. 19,2 dm2
B. 192 dm2
C. 384 dm2
D. 38,4 dm2"
921,"Một hình tam giác có chu vi là 24 cm, các cạnh của hình tam giác có độ dài bằng nhau. Độ dài mỗi cạnh của hình tam giác đó là?
A. 8 dm
B. 7 cm
C. 80 mm
D. 9 dm"
922,"Một hình tam giác có diện tích 384 cm2, chiều cao 24 cm. Vậy cạnh đáy của hình tam giác đó là?
A. 16 cm
B. 32 cm
C. 16 cm2
D. 32 cm2"
923,"Một hình tam giác có diện tích 480cm2, độ dài đáy 12cm. Chiều cao của hình tam giác là?
A. 15cm
B. 40cm
C. 80cm
D. 30cm"
924,"Một hình tam giác có độ dài đáy bằng 12,6 cm. Chiều cao bằng $\frac{1}{2}$ độ dài đáy. Diện tích của tam giác đó là?
A. 79,38 cm2
B. 36,69 cm2
C. 39,83 cm2
D. 39,96 cm2"
925,"Một hình tam giác có độ dài đáy bằng 3,2 dm. Chiều cao tương ứng bằng $\frac{3}{4}$ độ dài đáy. Diện tích tam giác đó là?
A. 2,4 dm2
B. 7,68 dm2
C. 3,84 dm2
D. 7,68 dm2"
926,"Một hình thang có độ dài hai đáy lần lượt là 16 cm và 24 cm, chiều cao là 7,2 dm. Diện tích hình thang là?
A. 288 cm2
B. 882 cm2
C. 414 cm2
D. 144 cm2"
927,"Một hình thang có độ dài hai đáy lần lượt là 26cm và 64cm. Chiều cao của hình thang là 30cm thì diện tích hình thang là?
A. 2700cm
B. 2700cm2
C. 1350cm
D. 1350cm2"
928,"Một hình thoi có độ dài đường chéo thứ nhất là 12 cm và đường chéo thứ hai có độ dài bằng $\frac{2}{3}$ đường chéo thứ nhất. Diện tích hình thoi là?
A. 28 cm2
B. 42 cm2
C.48 cm2
D. 96 cm2"
929,"Một hình thoi có độ dài hai đường chéo là 18 cm và 12 cm. Diện tích của hình thoi là?
A. 216 cm2
B. 432 cm2
C. 108 cm2
D. 60 cm2"
93,"“Trong số thập phân 135,43 chữ số 3 ở phần nguyên gấp … lần chữ số 3 ở phần thập phân.” Số thích hợp điền vào chỗ chấm là?
A. 10
B. 100
C. 1 000
D. 10 000"
930,"Một hình thoi có độ dài hai đường chéo là 18 cm và 3 dm. Diện tích hình thoi đó là?
A. 270 cm2
B. 540 cm2
C. 27 dm2
D. 54 dm2"
931,"Một hình tròn có diện tích 3,14dm2 thì bán kính của hình tròn đó là?
A. 1dm
B. 0,5dm
C. 0,1dm
D. 1,57dm"
932,"Một hình tròn có tâm O và đường kính BC bằng 710cm. Bán kính của đường tròn là?
A. 700
B. 710
C. 350
D. 355"
933,"Một hình trụ có chiều cao bằng 10 và bán kính mặt đáy bằng 5. Một mặt phẳng song song với trục của hình trụ và cách trục một khoảng bằng 3 cắt hình trụ theo thiết diện có diện tích bằng?
A. 40
B. 80
C. 100
D. 50"
934,"Một hình vuông cho chu vi bằng 32 cm. Vậy diện tích hình vuông đó là?
A. 64 cm2
B. 49 cm2
C. 36 cm2
D. 25 cm2"
935,"Một hình vuông có cạnh 5cm. Tính diện tích hình vuông đó?
A. 25cm
B. 25cm²
C. 20cm
D. 20cm²"
936,"Một hình vuông có cạnh dài 8 cm. Chu vi của hình vuông đó là?
A. 24 cm
B. 64 cm
C. 32 cm
D. 16 cm"
937,"Một hình vuông có chu vi 20 cm. Diện tích của hình vuông đó là?
A. 20 cm2
B. 25 cm
C. 25 cm2
D. 20 cm"
938,"Một hình vuông có chu vi bằng 36 cm. Diện tích của hình vuông đó là?
A.24 cm2
B.81 cm2
C.60 cm2
D.72 cm2"
939,"Một hình vuông có diện tích bằng 16cm2. Chu vi của hình vuông đó là?
A.10cm
B.18cm
C. 14cm
D. 16cm"
94,"1 giờ 15 phút = … phút?
A. 115 phút
B. 615 phút
C. 65 phút
D. 75 phút"
940,"Một hình vuông có diện tích là 1m269dm2. Chu vi của hình vuông đó là?
A. 26dm
B. 52dm
C. 48dm
D. 44dm"
941,"Một hộ nông dân định trồng đậu và cà trên diện tích 800m^2. Nếu trồng đậu trên diện tích 100m^2 thì cần 20 công làm và thu được 3000000 đồng. Nếu trồng cà thì trên diện tích 100m^2 cần 30 công làm và thu được 4000000 đồng. Hỏi cần trồng mỗi loại câu trên diện tích là bao nhiêu để thu được nhiều tiền nhất khi tổng số công làm không quá 180 công. Hãy chọn phương án đúng nhất trong các phương án sau?
A. Trồng 600m^2 đậu; 200m^2 cà
B. Trồng 500m^2 đậu; 300m^2 cà
C. Trồng 400m^2 đậu; 200m^2 cà
D. Trồng 200m^2 đậu; 600m^2 cà"
943,"Một hộp chứa 5 bi xanh và 10 bi đỏ, lấy ngẫu nhiên 3 bi. Xác suất để lấy được đúng một bi xanh là?
A. \frac{3}{4}
B. \frac{2}{3}
C. \frac{45}{91}
D. \frac{200}{273}"
944,"Một hộp có 3 bi xanh, 4 bi đỏ và 5 bi vàng. Chọn ngẫu nhiên 3 bi sao cho có đủ ba màu. Số cách chọn là?
A. 60
B. 220
C. 360
D. 120"
945,"Một hộp đựng 10 viên bi: 3 viên bi đỏ, 5 viên bi vàng, 2 viên bi trắng. Lan bịt mắt lấy ngẫu nhiên một viên bi. Khả năng nào sau đây không thể xảy ra?
A. Lan có thể lấy được viên bi đỏ
B. Lan có thể lấy được viên bi vàng
C. Lan có thể lấy được viên bi trắng
D. Lan có thể lấy được viên bi xanh"
946,"Một hộp đựng 3 viên bi màu xanh, 5 viên bi màu đỏ, 6 viên bi màu trắng và 7 viên bi màu đen. Chọn ngẫu nhiên đồng thời từ hộp 4 viên bi, tính xác suất để 4 viên bi được chọn không nhiều hơn 3 màu và luôn có bi màu xanh?
A. 2058/5985
B. 2259/5985
C. 2085/5985
D. 2295/5985"
947,"Một hộp đựng 8 quả cầu xanh, 12 quả cầu đỏ. Lấy ngẫu nhiên 1 quả cầu trong hộp, sau đó lấy ngẫu nhiên 1 quả cầu trong các quả cầu còn lại. Xác suất để lấy được 2 quả cầu cùng màu là?
A. 50,53%
B. 49,47%
C. 85,26%
D. 14,74%"
948,"Một khối kim loại hình lập phương có thể tích 2,45cm3 nặng 18,62g. Hỏi khối kim loại cùng chất có thể tích 3,5cm3 cận nặng bao nhiêu gam?
A. 7,6 g
B. 13,034 g
C. 26,6 g
D. 26,22 g"
949,"Một khu công nghiệp hình chữ nhật có chiều dài 4000m và chiều rộng bằng 2km. Diện tích khu vườn theo đơn vị ki-lô-mét vuông là?
A. 8km2
B. 80km2
C. 800km2
D. 8000km2"
95,"1 giờ 40 phút = ... ?
A. 1,40 giờ
B. 140 phút
C. 100 phút
D. $\frac{5}{3}$ giờ"
950,"Một khu đất hình chữ nhất có chiều dài là 60m, chiều rộng là 24m. Người ta chia thành những thửa đất hình vuông bằng nhau, để mỗi thửa đất có diện tích lớn nhất thì độ dài mỗi cạnh của thửa đất đó bằng?
A. 6m
B. 10m
C. 12m
D. 9m"
951,"Một lớp có 16 học sinh nữ và 24 học sinh nam. Vậy số học sinh nam chiếm số phần trăm so với số học sinh cả lớp là?
A. 40%
B. 70%
C. 60%
D. 50%"
952,"Một lớp có 24 bạn nam và 15 bạn nữ. Hỏi có bao nhiêu cách chọn một bạn làm trực nhật.
A. 24
B. 15
C. 40
D. 360"
953,"Một lớp học có 18 học sinh nữ và 12 học sinh nam. Hỏi số học sinh nam chiếm bao nhiêu phần số học sinh cả lớp ?
A. $\frac{2}{5}$
B. $\frac{2}{3}$
C. $\frac{3}{5}$
D. $\frac{3}{2}$"
954,"Một lớp học có 30 học sinh, trong đó có 12 bạn nữ. Hỏi số bạn nữ chiếm bao nhiêu phần trăm so với số học sinh cả lớp?
A. 40%
B. 60%
C. 25%
D. 125%"
955,"Một lớp học có 30 học sinh, trong đó có 12 học sinh nữ. Số học sinh nam chiếm số phần trăm số học sinh cả lớp là?
A. 40%
B. 60%
C. 25%
D. 125%"
956,"Một lớp học có 30 học sinh. Số học sinh nữ chiếm 60% số học sinh cả lớp. Số học sinh nam của lớp là?
A. 12 học sinh
B. 18 học sinh
C. 25 học sinh
D. 24 học sinh"
957,"Một lớp học có 36 học sinh, trong đó có 9 học sinh được xếp loại giỏi. Tỉ số phần trăm của số học sinh giỏi so với số học sinh cả lớp .
A. 25 %
B. 30 %
C. 35 %
D. 40 %"
958,"Một lớp học có 36 học sinh, trong đó có 9 học sinh được xếp loại giỏi. Tỉ số phần trăm của số học sinh giỏi so với số học sinh cả lớp.
A. 25 %
B. 30 %
C. 35 %
D. 40 %"
96,"1 kg bằng?
A. 1000 g
B. 100 g
C. 10 g"
967,"Một mảnh đất sử dụng 320ha đất trồng cây bưởi và 480ha đất trồng cây nhãn. Hỏi diện tích đất trồng nhẫn bằng bao nhiêu phần trăm diện tích của mảnh đất?
A. 60%
B. 30%
C. 40%
D. 50%"
97,"1 km = … m. Số thích hợp để điền vào chỗ chấm là?
A. 1 000
B. 100
C. 10
D. 1"
974,"Một người bán hàng bỏ ra 80 000 đồng tiền vốn và được lãi 2%. Số tiền lãi của người bán hàng là?
A. 20 000 đồng
B. 18 000 đồng
C. 1 600 đồng
D. 14 000 đồng"
975,"Một người bán hàng đã bỏ ra 1 500 000 đồng để nhập hàng. Sau khi bán hết số hàng đó, người ấy lãi 10%. Tổng số tiền người đó thu được sau khi bán hết hàng là?
A. 1 650 000 đồng
B. 150 000 đồng
C. 1 150 000 đồng
D. 16 500 000 đồn"
98,"1/2 của một giờ bằng bao nhiêu phút?
A. 12 phút
B. 30 phút
C. 10 phút
D. 20 phút"
980,"Một người đi xe đạp được quãng đường dài 471m, bánh xe đã quay được 100 vòng. Bán kính của bánh xe là?
A. 0,75m
B. 7,5m
C. 1,5m
D. 15m"
981,"Một người đi xe đạp trên quãng đường dài 18,3km thì hết 1 giờ 30 phút. Nếu cứ đi với vận tốc đó thì người đó đi hết quãng đường dài 30,5km trong thời gian?
A. 2 giờ 5 phút
B. 2 giờ 15 phút
C. 2 giờ 25 phút
D. 2 giờ 30 phút"
